item,genre,id,name,artist,danceability,energy,key,mode,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
829,Digital Hardcore,66zfqY6WHytwZRxyeWl4dk,Frenesi - Machine Girl GabberTrap Mix,Machine Girl,0.565,0.926,6,0,-3.301,0.0473,5.24e-05,0.0502,0.19,0.0503,95.032,126380
830,Dirty South Rap,03tqyYWC9Um2ZqU0ZN849H,No Hands (feat. Roscoe Dash & Wale),Waka Flocka Flame,0.76,0.595,1,1,-6.366,0.0391,0.00544,0.0,0.241,0.361,131.497,263773
831,Dirty South Rap,0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,Outkast,0.843,0.806,4,0,-5.946,0.269,0.143,0.0,0.0771,0.613,94.948,270507
832,Dirty South Rap,2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,Outkast,0.727,0.974,4,0,-2.261,0.0664,0.103,0.000532,0.174,0.965,79.526,235213
833,Dirty South Rap,4mWbFYZ9P14Ulf1LIFZGhH,06 Gucci (feat. DaBaby & 21 Savage),Gucci Mane,0.786,0.719,0,0,-7.487,0.296,0.252,0.0,0.301,0.802,130.081,178950
834,Dirty South Rap,6HfOzLLjsaXsehIFEsrxTk,Trophies,Young Money,0.746,0.687,1,1,-7.475,0.382,0.155,0.0,0.137,0.283,143.931,188320
835,Dirty South Rap,1IAzD1muglOxOcPbUHs70R,Whatever You Like,T.I.,0.68,0.687,9,0,-6.162,0.0709,0.0161,0.0,0.261,0.467,150.053,249533
836,Dirty South Rap,0QIjsbm2fh1cJ45XO9eGqq,Wake Up in the Sky,Gucci Mane,0.8,0.578,4,0,-5.144,0.0485,0.00381,0.0,0.359,0.367,143.01,204665
837,Dirty South Rap,3xOEfEmsrLwf9jcG4gErdA,"Pissy (feat. Roddy Ricch, Nardo Wick)",Gucci Mane,0.812,0.63,2,1,-8.207,0.266,0.0224,0.0,0.0699,0.332,132.957,218173
838,Dirty South Rap,0r2Bul2NuCViraT2zX1l5j,Get Low,Lil Jon & The East Side Boyz,0.521,0.625,1,1,-7.47,0.067,0.0301,0.0,0.121,0.136,101.019,334067
839,Dirty South Rap,4MeDnO5yA2Zi6IMlVApRci,Freek-A-Leek,Petey Pablo,0.756,0.691,2,1,-3.718,0.178,0.0744,0.0,0.364,0.632,104.999,235187
840,Dirty Texas Rap,3cHxOOnaC6UjyMf8P4mpme,Knocking Pictures Off Da Wall (featuring Lil Flex) (feat. C-Nile & Solo-D),Yungstar,0.775,0.483,2,1,-8.356,0.307,0.139,0.0,0.174,0.39,85.079,199920
